Pipeline Log - Timestamp: 1757290563
Stage,ItemID,Value,Timestamp
Stage3,867,9.17915,606582 (VALID, latency=0.349751ms)
Stage1,868,842,606586
Stage1,868,842,606586
Stage2,868,6.84187,606586
Stage1,869,4261,606589
Stage1,869,4261,606589
Stage2,869,8.32738,606589
Stage1,870,7010,606592
Stage1,870,7010,606592
Stage2,870,9.04265,606592
Stage1,871,2226,606604
Stage1,871,2226,606604
Stage2,871,7.72315,606604
Stage1,872,728,606606
Stage1,872,728,606606
Stage2,872,6.76127,606606
Stage1,872,728,606606
Stage2,872,6.76127,606606
Stage3,872,6.76127,606606 (VALID, latency=0.12097ms)
Stage1,873,3967,606610
Stage1,873,3967,606610
Stage2,873,8.51883,606610
Stage1,874,8219,606612
Stage1,874,8219,606612
Stage2,874,9.20502,606612
Stage1,875,8919,606614
Stage1,875,8919,606614
Stage2,875,9.39957,606614
Stage1,875,8919,606614
Stage2,875,9.39957,606614
Stage3,875,9.39957,606615 (VALID, latency=0.232534ms)
Stage1,876,7063,606618
Stage1,876,7063,606618
Stage2,876,9.18825,606618
Stage1,876,7063,606618
Stage2,876,9.18825,606618
Stage3,876,9.18825,606618 (VALID, latency=0.250585ms)
Stage1,877,1467,606621
Stage1,877,1467,606621
Stage2,877,7.55835,606621
Stage1,877,1467,606621
Stage2,877,7.55835,606621
Stage3,877,7.55835,606621 (VALID, latency=0.133376ms)
Stage1,878,814,606624
Stage1,878,814,606624
Stage2,878,7.00548,606624
Stage1,879,5134,606626
Stage1,879,5134,606626
Stage2,879,8.87978,606626
Stage1,880,849,606628
Stage1,880,849,606628
Stage2,880,7.03575,606628
Stage1,880,849,606628
Stage2,880,7.03575,606628
Stage3,880,7.03575,606628 (VALID, latency=0.134753ms)
Stage1,881,2333,606633
Stage1,881,2333,606633
Stage2,881,7.4828,606633
Stage1,882,9867,606635
Stage1,882,9867,606635
Stage2,882,8.9602,606635
Stage1,882,9867,606635
Stage2,882,8.9602,606635
Stage3,882,8.9602,606636 (VALID, latency=0.251989ms)
Stage1,883,5814,606638
Stage1,883,5814,606638
Stage2,883,9.11963,606638
Stage1,883,5814,606638
Stage2,883,9.11963,606638
Stage3,883,9.11963,606638 (VALID, latency=0.209563ms)
Stage1,884,3743,606641
Stage1,884,3743,606641
Stage2,884,8.18917,606641
Stage1,885,8632,606644
Stage1,885,8632,606644
Stage2,885,8.75111,606644
Stage1,886,3707,606646
Stage1,886,3707,606646
Stage2,886,8.03177,606646
Stage1,887,8804,606649
Stage1,887,8804,606649
Stage2,887,9.21305,606649
Stage1,888,8128,606652
Stage1,888,8128,606652
Stage2,888,8.91521,606652
Stage1,889,2367,606654
Stage1,889,2367,606654
Stage2,889,7.34556,606654
Stage1,889,2367,606654
Stage2,889,7.34556,606654
Stage3,889,7.34556,606654 (VALID, latency=0.135922ms)
Stage1,890,9473,606658
Stage1,890,9473,606658
Stage2,890,9.48708,606658
Stage1,891,9077,606660
Stage1,891,9077,606660
Stage2,891,9.38142,606660
Stage1,892,9861,606663
Stage1,892,9861,606663
Stage2,892,8.79828,606663
Stage1,892,9861,606663
Stage2,892,8.79828,606663
Stage3,892,8.79828,606663 (VALID, latency=0.094749ms)
Stage1,893,5919,606665
Stage1,893,5919,606665
Stage2,893,9.02955,606665
Stage1,893,5919,606665
Stage2,893,9.02955,606665
Stage3,893,9.02955,606666 (VALID, latency=0.117366ms)
Stage1,894,7534,606668
Stage1,894,7534,606668
Stage2,894,8.98401,606668
Stage1,895,3503,606671
Stage1,895,3503,606671
Stage2,895,7.96,606671
Stage1,896,3763,606674
Stage1,896,3763,606674
Stage2,896,8.25718,606674
Stage1,897,7082,606677
Stage1,897,7082,606677
Stage2,897,9.56109,606677
Stage1,898,836,606680
Stage1,898,836,606680
Stage2,898,7.31699,606680
Stage1,899,4817,606682
Stage1,899,4817,606682
Stage2,899,7.99462,606682
Stage1,900,7772,606685
Stage1,900,7772,606685
Stage2,900,9.53205,606685
Stage1,901,3780,606688
Stage1,901,3780,606688
Stage2,901,8.37113,606688
Stage1,901,3780,606688
Stage2,901,8.37113,606688
Stage3,901,8.37113,606688 (VALID, latency=0.130218ms)
Stage1,902,5585,606694
Stage1,902,5585,606694
Stage2,902,8.26231,606694
Stage1,903,7051,606697
Stage1,903,7051,606697
Stage2,903,9.64125,606697
Stage1,904,4243,606700
Stage1,904,4243,606700
Stage2,904,7.704,606700
Stage1,905,2488,606703
Stage1,905,2488,606703
Stage2,905,7.69119,606703
Stage1,906,9064,606707
Stage1,906,9064,606707
Stage2,906,9.54503,606708
Stage1,907,3303,606726
Stage1,907,3303,606726
Stage2,907,8.92245,606727
Stage1,907,3303,606726
Stage2,907,8.92245,606727
Stage3,907,8.92245,606727 (VALID, latency=0.378087ms)
Stage1,908,1112,606730
Stage1,908,1112,606730
Stage2,908,6.28923,606730
Stage1,909,4345,606733
Stage1,909,4345,606733
Stage2,909,8.04864,606733
Stage1,910,4927,606737
Stage1,910,4927,606737
Stage2,910,7.90817,606737
Stage1,911,2537,606740
Stage1,911,2537,606740
Stage2,911,8.08415,606740
Stage1,912,114,606743
Stage1,912,114,606743
Stage2,912,5.51389,606743
Stage1,912,114,606743
Stage2,912,5.51389,606743
Stage3,912,5.51389,606743 (VALID, latency=0.1572ms)
Stage1,913,4053,606747
Stage1,913,4053,606747
Stage2,913,8.62902,606747
Stage1,913,4053,606747
Stage2,913,8.62902,606747
Stage3,913,8.62902,606747 (VALID, latency=0.153686ms)
Stage1,914,4687,606750
Stage1,914,4687,606750
Stage2,914,8.73627,606750
Stage1,915,5715,606753
Stage1,915,5715,606753
Stage2,915,9.21228,606753
Stage1,915,5715,606753
Stage2,915,9.21228,606753
Stage3,915,9.21228,606754 (VALID, latency=0.272524ms)
Stage1,916,564,606757
Stage1,916,564,606757
Stage2,916,5.85152,606757
Stage1,916,564,606757
Stage2,916,5.85152,606757
Stage3,916,5.85152,606757 (VALID, latency=0.286204ms)
Stage1,917,7410,606761
Stage1,917,7410,606761
Stage2,917,8.15891,606761
Stage1,917,7410,606761
Stage2,917,8.15891,606761
Stage3,917,8.15891,606761 (VALID, latency=0.279264ms)
Stage1,918,1189,606765
Stage1,918,1189,606765
Stage2,918,6.57021,606765
Stage1,919,7672,606767
Stage1,919,7672,606767
Stage2,919,9.90011,606768
Stage1,919,7672,606767
Stage2,919,9.90011,606768
Stage3,919,9.90011,606768 (VALID, latency=0.390072ms)
Stage1,920,1176,606771
Stage1,920,1176,606771
Stage2,920,6.46144,606771
Stage1,920,1176,606771
Stage2,920,6.46144,606771
Stage3,920,6.46144,606771 (VALID, latency=0.415309ms)
Stage1,921,8228,606775
Stage1,921,8228,606775
Stage2,921,9.62112,606775
Stage1,922,6493,606778
Stage1,922,6493,606778
Stage2,922,9.65491,606779
Stage1,923,7443,606782
Stage1,923,7443,606782
Stage2,923,8.24212,606782
Stage1,924,7461,606785
Stage1,924,7461,606785
Stage2,924,Stage3,924,8.34556,606785
Stage1,924,7461,606785
Stage2,924,Stage3,924,8.34556,606785
8.34556,606785 (VALID, latency=0.245554ms)
Stage1,925,6811,606789
Stage1,925,6811,606789
Stage2,925,8.1188,606789
Stage1,925,6811,606789
Stage2,925,8.1188,606789
Stage3,925,8.1188,606789 (VALID, latency=0.332639ms)
Stage1,926,5834,606793
Stage1,926,5834,606793
Stage2,926,9.67446,606793
Stage1,927,2376,606796
Stage1,927,2376,606796
Stage2,927,6.8933,606796
Stage1,927,2376,606796
Stage2,927,6.8933,606796
Stage3,927,6.8933,606796 (VALID, latency=0.293613ms)
Stage1,928,9622,606799
Stage1,928,9622,606799
Stage2,928,10.1547,606799
Stage1,929,4003,606802
Stage1,929,4003,606802
Stage2,929,9.06072,606802
Stage1,930,3749,606805
Stage1,930,3749,606805
Stage2,930,8.09349,606805
Stage1,931,4778,606808
Stage1,931,4778,606808
Stage2,931,7.95057,606808
Stage1,932,2858,606811
Stage1,932,2858,606811
Stage2,932,7.72177,606811
Stage1,933,829,606813
Stage1,933,829,606813
Stage2,933,7.64786,606814
Stage1,934,8686,606816
Stage1,934,8686,606816
Stage2,934,8.28494,606816
Stage1,935,5284,606818
Stage1,935,5284,606818
Stage2,935,9.17982,606819
Stage1,936,2236,606821
Stage2,936,7.4076,606821
Stage1,937,4364,606823
Stage1,937,4364,606823
Stage2,937,8.11744,606823
Stage1,938,9633,606825
Stage1,938,9633,606825
Stage2,938,10.1423,606825
Stage1,938,9633,606825
Stage2,938,10.1423,606825
Stage3,938,10.1423,606825 (VALID, latency=0.27898ms)
Stage1,939,8022,606828
Stage1,939,8022,606828
Stage2,939,8.09075,606829
Stage1,939,8022,606828
Stage2,939,8.09075,606829
Stage3,939,8.09075,606829 (VALID, latency=0.189491ms)
Stage1,940,122,606832
Stage1,940,122,606832
Stage2,940,5.77428,606832
Stage1,941,9780,606834
Stage1,941,9780,606834
Stage3,941,8.89056,606834 (VALID, latency=0.164896ms)
Stage1,941,9780,606834
Stage3,941,8.89056,606834 (VALID, latency=0.164896ms)
Stage2,941,8.89056,606834
Stage1,942,9699,606836
Stage1,942,9699,606836
Stage2,942,9.66968,606836
Stage1,942,9699,606836
Stage2,942,9.66968,606836
Stage3,942,9.66968,606836 (VALID, latency=0.133036ms)
Stage1,943,5561,606838
Stage1,943,5561,606838
Stage2,943,7.89481,606838
Stage1,944,432,606841
Stage1,944,432,606841
Stage2,944,5.1773,606841
Stage1,944,432,606841
Stage2,944,5.1773,606841
Stage3,944,5.1773,606841 (VALID, latency=0.238395ms)
Stage1,945,3227,606843
Stage1,945,3227,606843
Stage2,945,8.89362,606843
Stage1,945,3227,606843
Stage2,945,8.89362,606843
Stage3,945,8.89362,606843 (VALID, latency=0.137333ms)
Stage1,946,8912,606845
Stage1,946,8912,606845
Stage2,946,10.105,606845
Stage1,947,435,606847
Stage1,947,435,606847
Stage2,947,5.17659,606847
Stage1,947,435,606847
Stage2,947,5.17659,606847
Stage3,947,5.17659,606847 (VALID, latency=0.101503ms)
Stage1,948,5278,606849
Stage1,948,5278,606849
Stage2,948,9.23068,606849
Stage1,948,5278,606849
Stage2,948,9.23068,606849
Stage3,948,9.23068,606849 (VALID, latency=0.101358ms)
Stage1,949,9247,606851
Stage1,949,9247,606851
Stage2,949,8.26054,606851
Stage1,950,9930,606853
Stage1,950,9930,606853
Stage2,950,8.37337,606853
Stage1,950,9930,606853
Stage2,950,8.37337,606853
Stage3,950,8.37337,606853 (VALID, latency=0.113853ms)
Stage1,951,9192,606855
Stage1,951,9192,606855
Stage2,951,8.50825,606856
Stage1,951,9192,606855
Stage2,951,8.50825,606856
Stage3,951,8.50825,606856 (VALID, latency=0.122443ms)
Stage1,952,738,606858
Stage1,952,738,606858
Stage2,952,7.5139,606858
Stage1,952,738,606858
Stage2,952,7.5139,606858
Stage3,952,7.5139,606858 (VALID, latency=0.125412ms)
Stage1,953,2530,606860
Stage1,953,2530,606860
Stage2,953,8.05416,606860
Stage1,954,5539,606861
Stage1,954,5539,606861
Stage2,954,7.80539,606861
Stage1,955,6955,606863
Stage1,955,6955,606863
Stage2,955,9.34191,606863
Stage1,956,9694,606865
Stage1,956,9694,606865
Stage2,956,9.69893,606865
Stage1,957,755,606867
Stage1,957,755,606867
Stage2,957,7.57741,606867
Stage1,958,5231,606869
Stage1,958,5231,606869
Stage2,958,9.48556,606869
Stage1,959,1663,606870
Stage1,959,1663,606870
Stage2,959,6.70965,606871
Stage1,960,6294,606873
Stage1,960,6294,606873
Stage2,960,8.93129,606873
Stage1,960,6294,606873
Stage2,960,8.93129,606873
Stage3,960,8.93129,606873 (VALID, latency=0.128831ms)
Stage1,961,2169,606875
Stage1,961,2169,606875
Stage2,961,8.01056,606875
Stage1,961,2169,606875
Stage2,961,8.01056,606875
Stage3,961,8.01056,606875 (VALID, latency=0.128861ms)
Stage1,962,6958,606877
Stage1,962,6958,606877
Stage2,962,9.34877,606877
Stage1,963,2945,606879
Stage1,963,2945,606879
Stage2,963,7.20055,606879
Stage1,964,4546,606881
Stage1,964,4546,606881
Stage2,964,9.39807,606881
Stage1,965,9959,606883
Stage1,965,9959,606883
Stage2,965,8.58107,606883
Stage1,966,6276,606885
Stage1,966,6276,606885
Stage2,966,8.76295,606885
Stage1,966,6276,606885
Stage2,966,8.76295,606885
Stage3,966,8.76295,606885 (VALID, latency=0.105686ms)
Stage1,967,6970,606890
Stage1,967,6970,606890
Stage2,967,9.423,606890
Stage1,968,5844,606892
Stage1,968,5844,606892
Stage2,968,9.58105,606892
Stage1,968,5844,606892
Stage2,968,9.58105,606892
Stage3,968,9.58105,606892 (VALID, latency=0.121117ms)
Stage1,969,3843,606894
Stage1,969,3843,606894
Stage2,969,8.89593,606894
Stage1,969,3843,606894
Stage2,969,8.89593,606894
Stage3,969,8.89593,606894 (VALID, latency=0.124083ms)
Stage1,970,9012,606896
Stage1,970,9012,606896
Stage2,970,9.91469,606896
Stage1,970,9012,606896
Stage2,970,9.91469,606896
Stage3,970,9.91469,606896 (VALID, latency=0.071543ms)
Stage1,971,7372,606898
Stage1,971,7372,606898
Stage2,971,8.15748,606898
Stage1,972,455,606900
Stage1,972,455,606900
Stage2,972,5.33325,606900
Stage1,972,455,606900
Stage2,972,5.33325,606900
Stage3,972,5.33325,606900 (VALID, latency=0.091144ms)
Stage1,973,9153,606903
Stage1,973,9153,606903
Stage2,973,8.88322,606903
Stage1,973,9153,606903
Stage2,973,8.88322,606903
Stage3,973,8.88322,606903 (VALID, latency=0.128954ms)
Stage1,974,2810,606905
Stage1,974,2810,606905
Stage2,974,8.13888,606905
Stage1,975,9588,606907
Stage1,975,9588,606907
Stage2,975,10.0631,606907
Stage1,976,9505,606909
Stage1,976,9505,606909
Stage2,976,9.82298,606909
Stage1,977,579,606911
Stage1,977,579,606911
Stage2,977,6.03056,606911
Stage1,977,579,606911
Stage2,977,6.03056,606911
Stage3,977,6.03056,606911 (VALID, latency=0.122216ms)
Stage1,978,8903,606914
Stage1,978,8903,606914
Stage2,978,9.85451,606914
Stage1,979,3946,606916
Stage1,979,3946,606916
Stage2,979,9.07881,606916
Stage1,980,4557,606918
Stage1,980,4557,606918
Stage2,980,9.227,606918
Stage1,980,4557,606918
Stage2,980,9.227,606918
Stage3,980,9.227,606918 (VALID, latency=0.078101ms)
Stage1,981,1068,606920
Stage1,981,1068,606920
Stage2,981,6.33173,606920
Stage1,981,1068,606920
Stage2,981,6.33173,606920
Stage3,981,6.33173,606920 (VALID, latency=0.072126ms)
Stage1,982,6202,606922
Stage1,982,6202,606922
Stage2,982,8.30418,606922
Stage1,982,6202,606922
Stage2,982,8.30418,606922
Stage3,982,8.30418,606922 (VALID, latency=0.116192ms)
Stage1,983,3357,606924
Stage1,983,3357,606924
Stage2,983,8.75639,606924
Stage1,983,3357,606924
Stage2,983,8.75639,606924
Stage3,983,8.75639,606924 (VALID, latency=0.092993ms)
Stage1,984,2774,606929
Stage1,984,2774,606929
Stage2,984,8.32909,606929
Stage1,985,1697,606932
Stage1,985,1697,606932
Stage2,985,6.85552,606932
Stage1,986,1882,606934
Stage1,986,1882,606934
Stage2,986,7.57029,606934
Stage1,987,6469,606936
Stage1,987,6469,606936
Stage2,987,9.46166,606936
Stage1,988,4637,606945
Stage1,988,4637,606945
Stage2,988,8.93354,606945
Stage1,989,3883,606947
Stage1,989,3883,606947
Stage2,989,8.87138,606947
Stage1,990,3534,606949
Stage1,990,3534,606949
Stage2,990,7.82408,606949
Stage1,990,3534,606949
Stage2,990,7.82408,606949
Stage3,990,7.82408,606949 (VALID, latency=0.094847ms)
Stage1,991,2294,606952
Stage1,991,2294,606952
Stage2,991,7.33212,606953
Stage1,992,5837,606954
Stage1,992,5837,606954
Stage2,992,9.28292,606954
Stage1,993,2660,606956
Stage1,993,2660,606956
Stage2,993,8.47125,606956
Stage1,993,2660,606956
Stage2,993,8.47125,606956
Stage3,993,8.47125,606956 (VALID, latency=0.04322ms)
Stage1,994,778,606958
Stage1,994,778,606958
Stage2,994,7.20655,606958
Stage1,995,3604,606959
Stage1,995,3604,606959
Stage2,995,7.75885,606959
Stage1,996,9744,606961
Stage1,996,9744,606961
Stage2,996,9.26143,606961
Stage1,996,9744,606961
Stage2,996,9.26143,606961
Stage3,996,9.26143,606961 (VALID, latency=0.088306ms)
Stage1,997,2600,606963
Stage1,997,2600,606963
Stage2,997,8.27164,606963
Stage1,998,9863,606965
Stage1,998,9863,606965
Stage2,998,8.87817,606965
Stage1,998,9863,606965
Stage2,998,8.87817,606965
Stage3,998,8.87817,606965 (VALID, latency=0.067449ms)
Stage1,999,4533,606977
Stage1,999,4533,606977
Stage2,999,8.90597,606977
Stage1,999,4533,606977
Stage2,999,8.90597,606977
Stage3,999,8.90597,606977 (VALID, latency=0.066892ms)
